index,tweet,label
1145,"sorry for being female, I didn't mean to interrupt your perfect little man-world. 😒 #sarcasm",1
3273,#Fact: #StarTrek adult onesie meets clothing requirements 4 Walmart employee. Just put on yr vest & a smile. #irony http://t.co/2RhG2iJjNB,1
604,Today is awesome #not,1
836,I #may or may #not be #watching #Rockos #Modern #Life... #ForeverA90sKid #ImNotTheWallabyIusedToBe,0
2766,@SR_Duncan @destroy_robots Chortle. Would he have liked Palmer?,0
2534,@ninjalikescheez did your python tweeter send that? #sarcasm,1
1202,@Quammunist Ben were you going to pick up your pizzas today?,0
1706,make up hours sound fun. #not,1
2786,@ciara848 @clairepear24 @UberFacts but would you be willing to purchase from a vending machine?,0
1663,walking in this was fun #not http://t.co/zypW2tsnAk,1
797,@sufisal @Muhammad123Ali Putting 123 between Muhammad and Ali? I find your own twitter ID quite blasphemic and offending #irony,1
2396,Nothing like the 24hr swing back to being a day walker to make you feel like a million bucks... #sarcasm #shiftworkerlife,1
2958,Sorry this doesn't make any sense why make it even more tough? That's going to produce more players.. #sarcasm http://t.co/rjRLAQHwyd,1
92,"I have an idea, how about 911 operators don't ever describe race?||And police have to wear color blind glasses?||#sarcasm",1
2801,"Just a hunch here,but I think Steven Gerrard is leaving,possibly going to the MLS #sarcasm #hesnodeed",1
3284,"@jimrome Product of Aaron Rodgers. Eric Decker was pretty good last year too. It's situational. When Jordy cashes in, he'll be a non-factor.",0
1593,Going to the Rec tonight. #beingproductive,0
1569,Ready to conquer the day😜 #not @yn0htna #leavemealonemom #my2fave❤️#bahhumbug http://t.co/jQ9aJBISbW,1
285,The thing I love the most about coming into work early? Having everyone ask me why I'm here so early. Gets me every time. #sarcasm #annoying,1
1074,"not speaking he do not like comedy, it was spoken jokingly  of his assassination that is #not funny guys and gals... (2/2)",0
1144,I wish it was January already...  Not because of school but because I'm having major withdrawals #Arrow #not fair wtfwasthat,0
2394,@Quikr @Vh1Supersonic |Its @DILLONFRANCIS  bcoz he is so #Nasty and loves his #sarcasm ...||#GoSupersonicQuikr,0
3638,@billdossett LOOL from the guy with multiple twitter handles #irony,1
3252,Wondering weather to have a few drinks tonight or not 🎅🎁🎁🎄,0
268,@QararaRasha so so problematic.. God bless her. It's a shame what've we done to pakistan. :(,0
96,Interviewed a turkey & here's what he had to say http://t.co/8fTsTAoTa1 #Thanksgiving,0
1085,Taylor wrote a nasty note on my car today. #we #are #not #friends,0
981,Didnt have no time to wake and bake this mornin #not winnin 😡🙅,0
401,"Dragging her feet, smacking her lips,and scowling at the empty street while screaming into the phone!...such grace.#not!☹",1
436,@AlTruda73 @TMJ4Steve Didn't Carolina beat Tampa Bay? the picks sheet has TB winning.,0
2716,"Coin ! erraji: "" ZeeGingaNinja: because it seems that some people here need this clarification #sydneysiege #Not... http://t.co/7QsgzEotfp""",0
2955,@xiaomi has passed @uber as the world's most valuable #startup! #growth #nyc http://t.co/3b7F9RoSAW,0
2198,@torrentfreak We should monitor them... #sarcasm,1
3168,That moment when you want to break someones fingers😡😡😡😡😡,0
763,"Lol, who throws middle fingers up in pictures anymore? Oh, you're bad. #not",1
3092,Lmao I may be drunk... But my level of maturity is at it's all time high lmfaoo. 😂😂😂 #not,1
2705,@ollielocke @CosmopolitanUK #goodgrief he may already have gone a little too far with those eyebrows!,0
4,3 episodes left I'm dying over here,0
1103,"@exlabourite yes, except Farage backs the slow genocide of Palestinians by Israelis using Nazi methods #irony",1
1975,Hmmm what to have for dinner,0
181,"Contemplating responding to @charliejnwalker's tweet saying ""what remains of their pride"" but not sure how well that will go down #sarcasm",1
3419,@bbcstrictly There's a surprise. #not,1
1981,"Family time is nice and all, but I'm ready to be back at work on this fine morning. #not",1
2284,"@meestah_sahmon: Never ending, pointless, no cunt wins, tit for tat. Zero accountability and hunners of finger pointing. #irony",0
835,Oh and it's a positively balmy 7c #sarcasm,1
849,@SheikhLarki try Naheed akhtar & nayyara noor too. gOLD stash.,0
1920,Photo: Abstract Tribal Bubble Jumpsuit Size: s-xl Cost:$39.99 http://t.co/cj8njWXwNu,0
99,2v4 S&D matches are just so fun... #not,1
2715,"The sooner I find that out, the sooner I can go and have the lovely conversation with HR as I've yet to tell work #lookingforwardtothat #not",1
819,I have such a loving family #sarcasm,1
2910,@crazyshikoh yes 👍 the taste .. The slight aroma of the tea 😍,0
2092,Love the fact I'm sick on my birthday #not,1
2074,@NordstromYYC Thanks. I'll have to check out another store in Calgary.,0
834,#Fears #for #female #Saudi #activist as #detention for #driving a #car is #extended http://t.co/kXKPawBJx1 via @guardian,0
3416,"Oh great, @mint has pop up ads now. Just what I want when trying to quickly access account info. #sarcasm",1
1326,@andyyoung2 @maneezafmcl @im_seo_Alan please reply to this gentleman on behalf of all of us here @Foodjob #jokles #irony #gotrealworktodo,0
881,"Can we trade McCain? Biden helps Republicans more than McCain. In any other time, McCain would be a Democrat. | http://t.co/SitsHhM6W2",0
1867,Lighting now setup on the #Malawi #Aquarium... Water tomorrow! #Cichlids #NoFilter #MarineWhite http://t.co/7VWnRNzgCk,0
3008,"Sooo mad right now, great way to start my day #not",1
662,What a good way to start the New Year..|#Sarcasm,1
62,"@Parlett316 ""Dirk's got a lot of moves I'm trying to steal."" - Kevin Durant on his one-legged fadeway",0
903,@mcquadejennica I just got my tonsils out #lovinglife #not .. Good luck!!,1
439,I feel like crap today. So instead of Redbull I'm drinking something healthy. #NewYearNewMe #Sarcasm #TotallyStillGoingToDrinkTheRedbull,1
3096,@JustMyron Lol I hope that's a good kinda crazy,0
1164,Up all night 2 nights in a row. My job is fun #sarcasm #nightauditadventures #resortjobprobs #fb,1
2340,@GG_Studio:Congratulations GG for giving us amazing collections for 10 yrs.In fact i was planning to do the same for u from my prospictive😊,0
2373,Same #Soundcloud dl: http://t.co/2I8CRNHDUh Follow> @LexiNRealLife #ATL #ConsciousMusic http://t.co/P6pzAjr2Vm,0
2308,@GlasgowCC doing a great job...  #NOT What do I pay my extortionate council taxes for? #Disgrace #OngoingProblem http://t.co/FQZUUwKSoN,1
2099,@DejanLovrenLFC6 your #ambition is #amazing. #sarcasm #saintsfc enjoy exit from #ChampionsLeague,1
1716,Two hour drive this morning with the instructor.  Oh yes.. #not #scaredshitless #yikes,1
254,@eXoAnnihilator @roIIerCosta @KSIOlajidebt tells someone to spell correctly while completely fucking up his tweet #Irony,1
445,@kmrheadlines: Electricity generated in Kashmir can illuminate whole India: PM but it's only not illuminating #Kashmir #Irony,1
2204,"Work done, gym done, steak for tea and Friday tomorrow #woohoo 😃👍",0
2050,"If BJPee hv balls ,do dare to lift ristrictions 2mro ahead of Modi's #Kashmir visit,Kashmiris wl show u how much thy love #Modi.|#sarcasm",1
3529,"@DestinyTheGame @Bungie we've grinded for our gear and now they're worthless, thank you #sarcasm",1
785,Bhopal victims don't get justice aft 30yrs but don't find place in prime and a man traveling in business cls is prime time news.. #irony,1
1227,😒 Half of the testing group was very helpful today. #sarcasm,1
2016,Small amount of lads with birds nests' for hair cuts #sarcasm #ha #3allover,1
3359,Favorite @Singleology101 if you love Romance Novels. http://t.co/zNVC7fpIFf #Love #Drama #Romance,0
1161,one essay submitted now to start the next one :') #thirdyearlife #loveit #not,1
1585,"It's being 200 yrs since the west had their industrial revolution but in 21st cent Ghana, an industrial de-revolution is happening. #irony",1
1263,Thank you Harding science department for only giving us 55 minutes for our final. #not,1
1417,What a B.E.A.utiful day in Scotland!! :) #rain #gales #not lol,1
89,Overcast at Creso. #todayimloving #beachwalk #crescenthead http://t.co/daEk2DAjBg,0
1313,Look behind you # Tara # Ella # Starbucks #mytopgirls @ The Omni Santry http://t.co/6fDS3kpjc7,0
1289,"Off to brave Tesco. Humungous shopping list, hail outside #ohbliss #not",1
2496,I was trying to type parkside and it turned to paradise #coincidence #i #think #not,0
722,Gah! Desperately trying to bust this cold!,0
1007,Lol RT @EnfieldSpurs: Wouldn't surprise me if Soldado bangs in a hatrick and we win 0-3 against Chelsea tonight .. The legend is back,0
947,What an eventful weekend #not,1
3280,It's funny to think that there are literally books out there for whatever you want to do in life (be a... http://t.co/0lXFKhvSZM,0
1209,@DotunAkin_ to finally win the champs league.. No teams are that good this year and we've got a solid draw #sarcasm #banter #stillgoingout,1
2324,I love spending five hours a night doing homework! Please assign more teachers! #not,1
2680,I love how I'm completely wide awake #sarcasm,1
3234,"@JaneIsaacAuthor Oh, will keep fingers crossed for you. Sometimes the worse they are, quicker they go #HandyMedicalFact #Not",1
3803,"whoever just did the hunger games whistle on the quiet floor, I applaud you on your originality and cultural relevance #sarcasm #oldjoke",1
3466,Another day in paradise haha #not,1
2173,Just booked me and my back a massage with @sharna_woodcock @back_physio hopefully stop it groaning over crimbo 👍🎅🎁🎅,0
1030,"Thank you to all of the lovely people who come to work sick, or come to eat sick.. I appreciate your germs... #not",1
935,@ChancelleM have you heard back yet?!,0
2150,"@jowrotethis wow, Rickman really looks a lot different with blond hair.",0
3200,"@JonathanTopaz @politico Good points, but Republican party can be just as fractured. Together that makes for a disenchanted electorate.",0
1881,Such a long day :/ #wrecked,0
2573,@thunderroadvint try having no internet for a month. Now I know how Ethiopians feel. #sarcasm,1
1893,"@TobiasHellquist wow, that is some fluent finnish #not",1
3373,I hope we get an ice palace and an invisible car #SPECTRE #sarcasm,1
896,Tribute to a brave elephant simply defending his family. http://t.co/Mo74x8M5kA,0
1684,.@NSRoadsPolicing @StEdsPolice oh look an Audi driver breaking the law...how strange #Sarcasm,1
2942,"@rcarrick: Gas below $1 per litre in Ottawa. Happy holidays. http://t.co/jJisVrSaGY ... Yes, crisis averted #not",1
856,@LucelinaB82 I be surprised at how many ppl have me blocked 😩😩😩 #NOT #ITalkTooMuchShit #YOURSTILLCLOCKINGMETHO #ThatsWhyYourGirlStillFollows,1
3781,Need to get back in to college.. #not #feeling #this,0
2497,"A woman wearing a t-shirt on @itvjeremykyle that says ""Act like a Lady""..#irony",1
345,"@MarkXA and we know abt the ""goal"" that (never) crossed the line #irony #holierthanthou #henryisalegend",1
1859,"@JoeUnseen @NBAtheist |""Colored?"" |Don't they prefer ""negro"" now?|#sarcasm",1
448,#mondaymorning pouring rain and i am singing 'the most wonderful time of the year' as i walk to the office #irony,1
2850,Smh. Yesterday I was losing my voice. Today woke up with a mean ass cough and a headache 😒Christmas could be any better #sarcasm,1
67,Let your humility guard your pride ... Vanity shouldn't be allowed to be with such a delicate thing.,0
3772,"I don't understand why anyone watches these bowl games. They don't matter. Great, a team outside the top 4 dominated. #dontcare",0
1732,@EdMartin_Music excited for 2015 its gonna be a good year for music ur gonna smash it #Ed🎤,0
753,@Ego_Gets_Dollas @DBrooks55 Kick Raiola out of the league. #Scumbag #RepeatOffender #OneGameIsNotEnough,0
3526,I LOVE not sleeping. It's the best. #sarcasm,1
2706,Cheap and expensive #irony http://t.co/jbZtYeu7AV,1
816,"It's okay, you know playing loud music during quiet hours is perfectly fine.. #not #somepplhavetostudy",1
2656,2a TL shows Lester's 6/$155m deal's a hit Boston #sarcasm- Wish all announcements were made when parties involved least coherent #Notsarcasm,1
2969,Why can't I (You) retweet my (your) own tweets? This is an important issue that needs to be resolved! #Sarcasm,1
787,i think BurgerKing is working with the SJWs. my fries are as salty as SJWs about @Totalbiscuit winning an award,0
2872,Parking meter obviously forgot to get its own parking ticket. #irony http://t.co/fa0ypoYOSx,1
366,"@BaniHillal ""i feel bad for the American people, now we should invade their country in kill their children so we can save them"" #sarcasm",1
3081,What is most important today is not family or health but rather NBA action. #sarcasm,1
2346,"@NotTheCubsWay @DrCubColclasure As a Red Sox follower, I can vouch for Gomes as a clubhouse leader. Such a fun teammate.",0
2364,When Santa looks up my name 😏🙅👑|#sassy #not #naughty #or #nice #instagood #instadaily #Christmas... http://t.co/Srg3ScPt4B,0
2510,chicks be really pimping more then males these days #not#the#look #yallknowthatsnotcoolright?,0
2578,Love the trust i get from people 👌 #not,1
3645,@HEELTeacher is NXT gone from Sky?,0
1811,@LipsbyCarla @IAmSteveHarvey I won't be pledging anytime soon...why are these GROWN women competing..AKA vs DELTA...crabs in a barrel..SAD,0
3636,http://t.co/X276bIMMYp #Ebola #Racism #RacePimps #JesseJackson #Doctors #Tcot #pjnet #CCot #Pjtv #Tea... http://t.co/gNQAHxqtcQ,0
1750,#bibotour & #champwithin founder @traciscampbell on @WCIU_YouAndMe w/dancers Ricky & Gracey #chicago #women,0
1639,Such a great damn day. #Sarcasm,1
1744,"#Irony is not lost. @RehamKhan1 @ShireenMazari1  @ArifAlvi http://t.co/NVseI8XEN4""",0
2325,Watching Christmas movies alone is like so much fun. #not,1
1318,Take my time because I want it all right? #Irony http://t.co/NxkFIWFs8I,1
