index,label,tweet,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
1859,0,@HarrietBaldwin @OkieVision I guess that means MSM will dig something up to smear Barkley now.#Ferguson,1,16,43.4,11.66,99,,16,31.25,56.25,50,43.75,18.75,6.25,6.25,0,0,0,0,12.5,6.25,0,0,12.5,6.25,6.25,0,0,12.5,0,0,0,0,0,0,31.25,0,18.75,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,6.25,0,0,0,6.25,0,12.5,6.25,0,0,0,0,0,25,6.25,0,0,0,0,18.75,0
1860,1,@neiltyson mocking a spiritually precious holiday for millions is just so courageous of you...#sarcasm #shameonyou,1,16,62.1,94.84,,20.23,16,56.25,93.75,62.5,50,6.25,6.25,0,0,6.25,0,0,0,12.5,6.25,6.25,12.5,6.25,12.5,6.25,0,12.5,6.25,6.25,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,37.5,18.75,18.75,12.5,6.25,6.25,0,0,0,0,25,18.75,0,0,0,12.5,0,6.25,0,0,0,0,0,0,0,0,12.5,6.25,0,0,0,6.25,6.25,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,37.5,18.75,0,0,0,0,18.75,0
1861,0,@Parlett316 still out w/ back sprain?,1,6,89.52,,99,,6,16.67,83.33,33.33,33.33,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,33.33,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,16.67,0,0,33.33,0
1862,1,"Sony Studio Bosses To Employees: Don't Worry, We'll Be Fine http://t.co/YVvoiiwxTu I know I'd feel better. #sarcasm http://t.co/usu8Tlmo25",1,18,1.78,72.07,77.17,1,9,11.11,88.89,55.56,38.89,16.67,16.67,11.11,5.56,0,0,0,0,0,0,5.56,5.56,22.22,5.56,0,5.56,33.33,5.56,0,11.11,5.56,0,5.56,38.89,0,27.78,16.67,0,5.56,0,0,0,0,16.67,5.56,11.11,5.56,0,5.56,5.56,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,0,0,11.11,0,0,11.11,16.67,0,0,16.67,0,0,11.11,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,11.11,5.56,0,0,0,0,0,38.89,5.56,5.56,0,0,16.67,11.11,0
1863,1,Just flossed and then ate right after #inconvenient #irony,1,9,10.19,,77.17,1,9,22.22,77.78,66.67,44.44,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,33.33,0,11.11,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,22.22,11.11,0,0,0,0,0,0,0,22.22,0,0,0,0,0,22.22,0
1864,1,Love coming to school knowing I have tests all day #not,1,11,45.12,1,99,99,11,9.09,100,72.73,45.45,9.09,9.09,9.09,0,0,0,0,0,9.09,0,0,9.09,9.09,0,0,9.09,27.27,0,18.18,0,0,0,0,36.36,9.09,18.18,9.09,0,0,0,0,9.09,0,9.09,9.09,0,9.09,9.09,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,9.09,0,9.09,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,9.09,0
1865,1,Happy Monday! #Not Hate mondays.,1,5,39.7,1,99,20.23,2.5,20,100,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,60,0,20,0,0,0,0,0,20,0,40,20,20,40,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,60,20,0,0,20,0,20,0
1866,1,Gawd! I love 9am lectures and 4-6pm lectures. #NOT,1,9,10.19,1,77.17,99,3,22.22,88.89,33.33,33.33,11.11,11.11,11.11,0,0,0,0,0,0,0,22.22,0,0,0,11.11,11.11,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,11.11,0,11.11,11.11,0,11.11,11.11,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.44,11.11,0,0,11.11,0,22.22,0
1867,0,https://t.co/q3Oaw29oGV I forked node!  Get ready for the future.  (Where's my interviews) #sarcasm,1,13,74.95,1,99,20.23,4.33,15.38,84.62,53.85,38.46,15.38,15.38,15.38,0,0,0,0,0,15.38,7.69,7.69,7.69,7.69,0,0,0,15.38,7.69,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,15.38,7.69,7.69,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,7.69,0,0,0,0,0,7.69,0,0,7.69,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,15.38,7.69,0,0,7.69,0,0,0,15.38,0,7.69,7.69,0,0,0,0,0,46.15,7.69,0,0,7.69,7.69,23.08,0
1868,1,so it's claimed that 99% of all russian athletes take performance enhancing drugs. there is a surprise #not,1,18,10.19,2.75,39.59,,9,33.33,94.44,61.11,50,11.11,0,0,0,0,0,0,11.11,16.67,5.56,5.56,5.56,11.11,11.11,5.56,5.56,22.22,0,5.56,0,0,0,0,27.78,5.56,11.11,5.56,0,0,0,0,5.56,0,5.56,0,0,5.56,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,5.56,0,5.56,0,11.11,5.56,0,5.56,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,5.56,11.11,5.56,0,5.56,0,0,0,0,0,11.11,0,0,0,0,0,0,22.22,5.56,0,0,0,5.56,11.11,0
1869,1,Don't you just love those people who won't shut up in class then hold everyone back by asking the teacher to repeat answers? #sarcasm,1,24,37.3,98.75,68.87,1,12,16.67,100,62.5,54.17,16.67,8.33,0,0,4.17,0,0,8.33,8.33,4.17,0,16.67,8.33,4.17,4.17,8.33,16.67,0,0,0,0,0,0,20.83,4.17,4.17,4.17,0,0,0,0,0,0,16.67,4.17,12.5,4.17,4.17,0,0,0,0,0,33.33,12.5,0,0,0,0,8.33,20.83,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,8.33,0,0,8.33,0,0,0,8.33,0,4.17,4.17,0,0,0,0,0,16.67,0,0,4.17,0,8.33,4.17,0
1870,1,@BetVictor Glad to see someone has finally realised how funny Mark Lawrenson is and given him more work. He is a hoot.  #sarcasm  #goodgrief,1,24,16.96,94.84,1,83,8,29.17,83.33,66.67,50,12.5,8.33,0,0,0,8.33,0,4.17,8.33,4.17,0,4.17,12.5,8.33,4.17,0,20.83,12.5,4.17,4.17,0,4.17,0,33.33,0,12.5,8.33,4.17,0,4.17,0,0,0,12.5,8.33,4.17,8.33,8.33,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,8.33,0,0,0,0,4.17,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,8.33,0,0,0,4.17,4.17,0,4.17,8.33,12.5,0,0,0,0,0,0,20.83,8.33,0,0,0,0,12.5,0
1871,0,"Day 4 ""joyous day"" #decemberchallenge #picture speaks for itself #costateguise #beach#peace#2nd home#... http://t.co/1jXB5QCOxO",1,15,89.52,,99,99,15,20,93.33,40,20,6.67,0,0,0,0,0,0,6.67,6.67,0,20,6.67,0,0,0,0,6.67,6.67,20,0,0,0,0,26.67,0,0,0,0,0,0,0,0,0,13.33,13.33,0,6.67,6.67,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,13.33,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,20,0,0,13.33,6.67,0,0,20,0,6.67,0,0,0,0,0,0,80,20,0,0,0,0,60,0
1872,0,"Rodgers needs to go man , didn't think I would ever say it but he has bought some shit players there #not #good #enough",1,23,2.08,1,92.58,84.9,23,8.7,91.3,78.26,56.52,13.04,8.7,4.35,0,0,4.35,0,4.35,8.7,0,0,4.35,13.04,8.7,4.35,8.7,34.78,4.35,8.7,0,0,0,0,39.13,4.35,26.09,4.35,0,8.7,0,0,13.04,0,8.7,4.35,0,4.35,4.35,0,0,0,0,4.35,13.04,4.35,0,0,0,0,4.35,8.7,0,0,0,8.7,0,0,0,0,4.35,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,4.35,0,4.35,0,4.35,0,0,0,0,8.7,8.7,0,4.35,8.7,0,0,0,4.35,8.7,8.7,0,0,0,0,0,0,21.74,0,4.35,0,0,4.35,13.04,0
1873,0,"#Germany -- #ECB's #Weidmann #says #German #2015 #growth #may #be #better #than #expected. http://t.co/gxFSC1mQy5 via @reuters",1,15,77.34,10.48,1.91,97.84,7.5,26.67,66.67,40,26.67,0,0,0,0,0,0,0,0,0,0,13.33,13.33,13.33,0,6.67,0,20,6.67,0,6.67,0,6.67,0,26.67,0,13.33,0,0,0,6.67,0,6.67,0,6.67,6.67,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,6.67,0,0,0,0,0,13.33,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,6.67,13.33,0,0,0,0,0,113.33,6.67,0,0,0,6.67,100,0
1874,0,Time for babygirl and I to get our beauty sleep😴💤💤,1,10,69.05,89.5,63.35,,10,10,80,60,50,20,20,10,10,0,0,0,0,10,0,0,20,0,0,10,0,10,0,0,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
1875,0,@jtomase @alexspeier Can we bring back Youkilis? Remember when 30 year old Youk charged mound & 19 year old Porcello dropped him? #RedSox,1,22,32.02,96.39,99,,7.33,31.82,63.64,50,18.18,9.09,9.09,0,4.55,0,4.55,0,0,0,0,9.09,0,4.55,4.55,4.55,0,18.18,9.09,9.09,4.55,4.55,0,0,31.82,0,9.09,4.55,0,4.55,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,13.64,4.55,0,0,0,0,0,9.09,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,13.64,0,9.09,4.55,0,0,0,22.73,9.09,4.55,0,0,0,0,0,0,27.27,0,0,9.09,0,0,18.18,0
1876,0,"#Ukraine's #President to #meet #Russian, #French, #German #leaders, #rules #out #offensive. http://t.co/6NdWMkAliM via @reuters",1,14,99,97.11,2.36,20.23,7,42.86,85.71,28.57,21.43,0,0,0,0,0,0,0,0,0,0,7.14,21.43,0,0,0,0,7.14,0,0,21.43,0,0,21.43,0,0,0,0,0,0,0,0,0,0,14.29,7.14,7.14,7.14,0,7.14,0,7.14,0,0,28.57,14.29,0,0,7.14,7.14,0,14.29,0,0,0,0,35.71,7.14,21.43,7.14,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,114.29,7.14,21.43,0,0,7.14,78.57,0
1877,1,@JenWilliamsMEN @PolicyGMCVO he captures the spirit of devolution so well #not,1,11,20.83,5.27,1,99,11,36.36,54.55,54.55,54.55,9.09,9.09,0,0,0,9.09,0,0,9.09,9.09,0,9.09,0,18.18,9.09,9.09,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,9.09,0,9.09,9.09,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,0,0,0,0,0,27.27,0
1878,1,In other news i havent had a good nights sleep in a week. I feel great. #sarcasm,1,17,79.1,1,99,95.42,5.67,5.88,100,70.59,52.94,11.76,11.76,11.76,0,0,0,0,0,17.65,11.76,0,11.76,11.76,0,0,5.88,17.65,11.76,5.88,0,0,0,0,35.29,0,17.65,5.88,0,0,0,0,11.76,0,17.65,11.76,5.88,5.88,5.88,0,0,0,0,0,5.88,5.88,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65,17.65,0,0,11.76,0,0,5.88,11.76,5.88,5.88,0,0,0,0,0,0,17.65,11.76,0,0,0,0,5.88,0
1879,0,"its not that so much as his lies and deceit, @TimOwensby @RBRNetwork1 @TheOldBreed1775 @real_smart_guy3 @DFW_AlertsCTC",1,15,1.16,10.48,1,,15,33.33,80,53.33,53.33,20,6.67,0,0,0,6.67,0,13.33,26.67,0,20,6.67,0,6.67,20,6.67,0,6.67,6.67,0,0,0,0,6.67,0,6.67,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,13.33,6.67,0,0,0,0,0,6.67,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,6.67,0,0,0,53.33,0
1880,0,@onejoey @hoppykristin least I could do for barging into your convo!,1,11,45.12,86.82,5.07,,11,27.27,72.73,63.64,63.64,18.18,18.18,9.09,0,9.09,0,0,0,18.18,0,0,18.18,18.18,0,0,0,18.18,9.09,9.09,0,0,0,0,9.09,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,9.09,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,27.27,0,0,0,9.09,0,18.18,0
1881,0,@chris_steller @RandBallsStu I expected some sort of apple quip but that's why you guys do the jokes and I do the news tbh,1,23,14.64,40.06,44.75,84.9,23,13.04,86.96,60.87,60.87,17.39,13.04,8.7,0,4.35,0,0,4.35,17.39,8.7,0,8.7,17.39,4.35,8.7,0,13.04,0,4.35,0,0,0,0,30.43,0,21.74,4.35,4.35,0,8.7,0,4.35,0,4.35,4.35,0,0,0,0,0,0,0,0,21.74,13.04,0,0,0,0,8.7,8.7,0,0,0,4.35,0,0,0,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,4.35,4.35,4.35,0,0,0,17.39,0,0,0,0,4.35,13.04,0
1882,0,"#BBC #News -- #Denmark #challenges #Russia and #Canada #over #North #Pole. http://t.co/toAn6TGXcl",1,11,89.52,,50.45,99,11,18.18,54.55,18.18,18.18,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,9.09,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,9.09,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,109.09,9.09,0,0,0,0,100,0
1883,0,I added a video to a @YouTube playlist http://t.co/QbcCGhdoIe Modere Beauty Box Review + Giveaway,1,14,99,9.23,24.32,,14,21.43,42.86,35.71,28.57,7.14,7.14,7.14,0,0,0,0,0,14.29,14.29,0,7.14,0,0,0,0,7.14,0,7.14,0,0,0,0,14.29,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,0
1884,1,Hit Them Angles And Duck Face To Hide Those Wrinkles ; ) #ThatsABossBitchRightThere . . . #NOT!!,1,12,26.1,6.61,39.59,1,6,16.67,75,41.67,41.67,16.67,8.33,0,0,0,0,8.33,8.33,8.33,0,0,8.33,0,0,8.33,8.33,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,8.33,0,8.33,0,8.33,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,16.67,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,75,25,0,0,16.67,0,33.33,0
1885,1,It is so  nice knowing you have everyone's back and yet no one has mine.  #sarcasm,1,16,1,75.49,54.55,20.23,8,18.75,100,81.25,68.75,31.25,12.5,6.25,0,6.25,0,0,18.75,0,0,0,0,18.75,12.5,12.5,6.25,25,6.25,0,0,0,0,0,43.75,18.75,12.5,6.25,0,6.25,6.25,0,0,0,12.5,6.25,6.25,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,6.25,0,0,6.25,0,0,0,6.25,0,12.5,0,0,0,0,0,0,18.75,6.25,0,0,0,6.25,6.25,0
1886,0,I was watching birds fly during this photo. http://t.co/Mo7wd4RXav,1,9,33.38,2.75,99,,9,11.11,77.78,66.67,44.44,22.22,11.11,11.11,0,0,0,0,11.11,11.11,0,11.11,11.11,11.11,0,0,0,22.22,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,11.11,11.11,0,11.11,0,0,11.11,11.11,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
1887,1,Bruh. I just realized I'm wearing her shirt. The chick who dumped me. Lmfao #irony,1,15,1.16,10.48,93.95,20.23,3.75,13.33,86.67,80,53.33,40,40,26.67,0,0,6.67,0,0,13.33,6.67,0,0,6.67,6.67,0,0,26.67,0,0,6.67,6.67,0,0,20,0,6.67,6.67,0,0,0,0,0,0,13.33,6.67,6.67,0,0,0,0,0,0,6.67,26.67,0,0,0,0,0,0,26.67,0,0,13.33,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,6.67,0,13.33,13.33,0,0,0,33.33,20,0,0,0,6.67,6.67,0
1888,0,These guys are just amazing #gottalisten @cindybm2 The Allman Brothers Band - Stormy Monday ( At Fil...: http://t.co/GCaqwt2A50,1,16,78.28,94.84,1.63,20.23,16,25,75,37.5,31.25,6.25,0,0,0,0,0,0,6.25,12.5,6.25,12.5,6.25,6.25,6.25,0,0,6.25,6.25,0,6.25,6.25,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,6.25,6.25,6.25,6.25,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,6.25,0,0,12.5,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,6.25,0,0,0,0,0,0,50,18.75,0,0,0,0,31.25,0
1889,0,"Loooooool RT @Lonyngwenya: Monday is done, Friday is around the corner",1,11,45.12,,95.15,,11,18.18,72.73,54.55,45.45,0,0,0,0,0,0,0,0,9.09,9.09,0,9.09,27.27,9.09,0,0,27.27,0,0,0,0,0,0,45.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,18.18,9.09,18.18,0,9.09,9.09,0,0,0,27.27,0,9.09,0,0,0,18.18,0
1890,0,"#Arizona #Court #Of #Appeals #Decides #Not #To #Retry #Milke: Thursday the Arizona Court of Appeals ordered a lower... http://t.co/FfXzPEAEtM",1,19,99,3.34,70.28,,19,36.84,57.89,42.11,31.58,0,0,0,0,0,0,0,0,10.53,10.53,0,15.79,0,0,0,5.26,5.26,5.26,0,0,0,0,0,21.05,0,10.53,5.26,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,5.26,0,0,0,5.26,5.26,5.26,0,0,0,0,0,0,68.42,15.79,0,0,0,0,52.63,0
1891,1,"@TheOtherRosie #Sarcasm I'm really big supporter of #lawenforcement. Like Sheriff Clarke said, it's all theatrics. #Ferguson @foxandfriends",1,17,46.7,40.06,1.39,1,5.67,47.06,70.59,47.06,35.29,11.76,5.88,5.88,0,0,0,0,5.88,5.88,0,0,11.76,11.76,5.88,0,0,17.65,5.88,11.76,11.76,5.88,0,5.88,29.41,5.88,5.88,0,0,0,0,5.88,0,0,5.88,0,5.88,0,0,0,0,0,0,0,11.76,5.88,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,0,0,0,0,0,0,0,5.88,11.76,0,0,0,0,0,0,58.82,11.76,5.88,0,0,11.76,29.41,0
1892,1,San Diego is amazing and I'm never coming home #Sarcasm,1,10,1,1,99,20.23,10,20,80,50,40,10,10,10,0,0,0,0,0,0,0,0,0,20,10,10,10,30,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,0,20,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,20,0,0,0,10,0,20,0,0,0,0,0,0,20,0,0,0,0,10,10,0
1893,1,"Azealia Banks call Iggy ""Igloo Australian""...WOOOW an incredible rapper diss another one #IRONY",1,14,89.52,9.23,2.36,98.65,14,28.57,64.29,42.86,21.43,7.14,0,0,0,0,0,0,7.14,21.43,7.14,7.14,0,0,0,0,0,0,14.29,14.29,7.14,0,0,7.14,7.14,0,7.14,0,0,0,0,0,7.14,0,21.43,14.29,7.14,7.14,7.14,0,0,0,0,0,14.29,14.29,0,0,7.14,7.14,7.14,0,0,0,0,0,7.14,0,7.14,0,7.14,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,7.14,0,0,42.86,21.43,0,0,0,0,21.43,0
1894,1,Nailed it #irony #yesimreadingthisbook #catsofinstagram #catstagram #ilovemycat #pawproject... http://t.co/Wg8DSZD06G,1,9,66.04,,,,9,55.56,33.33,22.22,11.11,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,100,33.33,0,0,0,0,66.67,0
1895,1,Everyone competing against each other for privatized goods is way better than working together as a whole to advance humanity. #Sarcasm,1,21,94.68,16.63,56.69,99,10.5,42.86,85.71,66.67,52.38,4.76,0,0,0,0,0,0,4.76,14.29,4.76,0,23.81,4.76,4.76,9.52,0,9.52,19.05,4.76,19.05,9.52,9.52,4.76,23.81,4.76,14.29,0,0,0,0,0,14.29,0,19.05,14.29,4.76,0,0,0,0,0,0,0,19.05,9.52,9.52,0,0,0,0,9.52,0,0,0,0,0,0,0,0,9.52,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,0,4.76,0,0,0,0,0,4.76,0,0,0,0,0,0,9.52,4.76,0,0,0,0,4.76,0
1896,0,"It's the crackhead uncle of the HBCU family ""@_KKoolPoINtz_: Every HBCU in Alabama looks at Alabama State sideways lmao!""",1,19,98,40.06,33.61,92.27,19,26.32,63.16,47.37,42.11,10.53,5.26,5.26,0,0,0,0,5.26,15.79,10.53,0,15.79,5.26,0,0,0,10.53,0,5.26,5.26,5.26,0,0,10.53,5.26,0,0,0,0,0,0,0,0,5.26,5.26,0,0,0,0,0,0,0,5.26,10.53,0,0,0,0,0,0,10.53,10.53,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,15.79,0,0,10.53,5.26,0,0,0,0,10.53,0,5.26,5.26,0,0,0,42.11,0,0,0,5.26,5.26,31.58,0
