index,tweet,label
1336,"Don't be offended when you hear #HappyHolidays when people refer to #Christmas. The word 'holiday' is derived from ""Holy Day"". #fb #irony",1
3648,@24rspriggs There's so much less controversy now that the BCS has been replaced. #sarcasm,1
616,Driving into town on very well cleaned country road I see a tow truck veer off too far to shoulder & get sucked into ditch. #Irony,1
781,"Congrats to my fav @JennyBrew & her team & my birthplace team #OhioState (I can claim that, right?) #OREvsOSU is gonna be one great game!!",0
132,In other news i havent had a good nights sleep in a week. I feel great. #sarcasm,1
1241,And you just skip my TBH? Do you not like me so much as to just erase me from your life or something? #awesome #NOT😤,1
2706,Cheap and expensive #irony http://t.co/jbZtYeu7AV,1
2135,@EnduroFergus No! I rarely drink at all. Got a stomach bug :-(,0
2531,The most wonderful advantage of not being a ppl-pleasing daft is that there's nothing to worry about changing your perspectives(adjustments),0
2374,I absolutely LOVE moving house #NOT,1
3448,#irony at its core. #trolls looking for #trolls. The second coming is soon. #itm #noagenda http://t.co/hcxDHHxc73,1
1450,"Stop trying to make me post my location, twitter. I don't want to post my location. Stop.",0
2334,@eiafc seriously in the clothes section F&F,0
579,Today is just not my day 😔,0
1521,you know what would make break 1000000x times better?||not having practice.,0
222,"@steigerwaldino Nah, it's better we all act like the North Korean govt and police people's private thoughts. #irony",1
645,I hate when random people get in the hot tub with me #favthings #NOT https://t.co/RsjUcgRhJv,1
1734,"@SportsCenter #SC3stars CARDALE JONES. Third string QB, Big10 Champion and MVP.",0
716,@HIM_88: AMAZING. I love this team. They scrap and always find a way! 15-6 <-- indeed. #dcRising,0
577,@MohammadFarooq_ grateful for this encouragement :)),0
280,@sportstalksc what's the rush? His leg is still attached right? #sarcasm #dr.dabo,1
770,@KimBhasin @HuffingtonPost So is he banded from wearing the clothes? #irony #Karma,1
2555,"I ate too much..... meal, i'm not even done with desserts!",0
3684,Upgraded seats😁 kinda scared #sundayfunday #sundaydateday #mylove http://t.co/JuDvTug2x1,0
3522,This photo of @celinedion 's pool via @richpayne88 has really brightened up my morning....#not http://t.co/ULHQFtbCdP,1
1198,@JaredDudley619 @_John_Henson_ @JabariParker When / how did the ACL tear happen?,0
527,"@RachelReevesMP @WOWpetition ,. #coalition#not fit for purpose.#Labour can and will sort it.",0
1110,I don't think it's the last time ;-) #hobbit #onelasttime #not #cinema #ov #3d #48hfr http://t.co/pnYzcS0Gi7,0
1502,#irony how half of the world is suffering from obesity and the other half is dying of famine!!!!!,1
3362,Yeah this is so cool just fucking woke up#NOT,1
259,@IAOLLC . #please email me captainpc@me.com or contact through DM myself or @Bennolikes . #I #have #DM #Address #details #but #not#had#reply,0
3662,@discodavejohn @Matt_Brickman i'll take the physical challenge!,0
1192,"We rebooted the server, it seems ok now YEY! #facepalm #not #devops",1
539,"Decided I'd go to bed ""early"" for once. I've been laying here since 2 am. Yet the total amount of sleep I've had all week is 10 hrs. #irony",1
3676,"And with this revelation, the African-American community's faith in law enforcement skyrockets! #sarcasm http://t.co/lFnoH0JLjX",1
189,"She heard Him cry and His little fingers & toes were counted and Mary exclaimed ""He's PERFECT!""  Oh Mary, you so cray cray. #irony",1
3083,@TMobileHelp Why does a iPhone purchased at full-price still need a mobile device unlock code to work internationally? #not #uncarrier,0
957,She's in Malawi and I'm stuck in joburg #not fair http://t.co/HIRR63yN1d,0
385,Who's eating everything on the table for Noche buena? 🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋,0
2347,"Enroll 2 Members 1 on each leg (L/R). THEN, help your 2 Personally-Enrolled Members get 2 Executive w/ Diamond Pkgs. http://t.co/X7Tu7JJtCT",0
2201,@cozmando He'd be a perfect fit... or Beachy/Medlen.,0
2390,"Yep, true patriots all. #sarcasm http://t.co/lAZTLMA2Ho",1
720,Successful morning doing my essay... #not #ChristmasShopping,1
456,Hyper at 1AM when I really should be getting rest #ohwhale 🐋🐳,0
671,@mfouesneau It's so the speaker remembers their talk's over. Otherwise how would they know? #sarcasm,1
1191,"@Ben_Jones88 @SPianovich Wasn't that full in the nosebleeds where I was sitting, but it was fun! Crowd reacting to JoePa is my fav memory.",0
1843,Photo: #whynot? #why#not #pop#art #artist @whirleytimes #whirleyshot #whirleystudio #sharpie #acrylics... http://t.co/5CEDFL7SHL,0
1361,Sneaking in a round of mini golf at #hollywooddriveingolf at #universal #citiwalk before the kiddos... http://t.co/iHDeyYYlsi,0
2822,@conorcoughlan_ Being doing projects for university all day! My life is sooooo interesting #irony,1
557,I bet Joel Embiid is psyched to come back from his injury to play for the worst team in NBA history. #Sarcasm,1
86,#Myanmar #men #plead #not #guilty to #murder of #British #tourists. http://t.co/flrKr3H6Kl via @reuters,0
748,@msmalcriada @ershannon Time to listen to ppl complain bout their lot in life bec they cudnt make themselves anything??? Yay!!!! #Sarcasm,1
2363,@NoelleMillis I typed it with a lisp too! Hahah,0
158,If you don't want Hall to eventually ask for a trade then hope for consistency in the message. Change too much you might as well start over,0
2796,And the round ligament pain returns. Yay #not #PregnancyProblems,1
1546,@therealchris831 like a group of unsuccessful idiots who can't even manage to scrounge up a quarter? That's pretty cool I guess Chris #Not,1
2715,"The sooner I find that out, the sooner I can go and have the lovely conversation with HR as I've yet to tell work #lookingforwardtothat #not",1
690,@WendyWilliams that's some bullshit that's a complete rip off for those items. And I bet some of u idiots really that's a good sale. #NOT,1
495,I have to say... I'm really excited about Brendan Fraser's birthday tomorrow. #BrendanFraserBirthdayBash,0
2225,thankful our stat teacher is dropping the lowest quiz @cupofjavi #lifesaved #not,1
2504,"@maggsonmedia #eskom yup, service delivery is impeccable #sarcasm. diesel supply or cash flow problems? Ineptitude",1
2011,What do you call a Chinese millionaire?,0
3397,"@bianconerifan @JuveFC1897 LoL its not that bad, budwieser is bad, its like drinking water from the tap...",0
2642,Do I...do I want to know what he has in the bag? #Cthulhu #Christmas #Lovecraft #SantaClaus #funny http://t.co/NhBVda3Q2b,0
1376,Being used is such a great feeling...#not,1
376,I bet its warmer in Nova Scotia today! #frio #cold #freezing #costadelsol #NOT  #IloveCanada,1
3666,"When a teacher says ""come in tomorrow morning for help"" but they are never in their classroom #wow #thanksforthehelp #not",1
3520,love being able to be comfortable in my own room😃👍 #sarcasm,1
3295,FIND SXY LOV ON YOUR MOBILE >>> http://t.co/CsOsXXzZ6n! #sarcasm #twink #engine #goldenkrust #greensmoothiegirl,0
3241,"Gotta love when you shake someone's hand and they shiver... It's official, I have death hands and it is now winter! #coldhandswarmheart #not",1
2542,@billisFPS @MrProWestie @leveluptime didn't you know that they removed the M16A3 because it was overpowered? :O,0
2901,SmartPhone APP PAYS you!|see- http://t.co/Q2WB7riAvK||#Sprint #Verizon #folloback #tcot|Go 2: https://t.co/cpJZkEgNe7 http://t.co/pbleX7OWEX,0
322,Sickens me that killing innocent black men & children has become such a lucrative career in America. #MikeBrown #TrayvonMartin #EricGarner,0
1036,"@TMZ he hasn't been diagnosed w/ bipolar disorder yet I'm assuming?He needs to ""beat"" his ""hard feeling"" emotions into submission. #sarcasm",1
188,@PowerTripKFAN Adrian was raised that way and he made it to the NFL. Maybe he thought that would motivate his kid to get there too? #not,1
55,@LanceMedow Suhs been clean for 2 years and has only been in the league for five don't act like he was dirty for 10 years#not biased my ass,0
523,@salgovernale I know it was you Fredo. You broke my heart!,0
3709,Oh it's just Skrillex no big deal.. I see him on the daily.. #sarcasm #skrillex #rave #edm... http://t.co/qK50VjJkXq,1
789,Caribbean girls anthem Caribbean Girls by Stainless MOB now in stores online http://t.co/gSMHCTKPvV #IYON #Dancehall,0
2278,"@hirefrank @MTA OMG want one, but I have EasyPay Express. This would mean I would only use it to ride PATH. #irony",1
2615,Thank goodness the holiday help at work is no more! I just love it when they think they know more than you #sarcasm #annoyed #relieved #gone,1
148,Do you want more period related post or do you like how I post some personal things here on Instagram? http://t.co/VQWDOxB2RU,0
2623,Mens Football clearly know how to have a good time..... #not #archiesday #anychanceofasocial,1
200,Church sign of the day: How would you feel if we celebrated your birthday without you? 🙊 #StoleEm #TheReasonForTheSeason,0
152,#what#matters#to#me#is#gym#not#holidays#work#the#hell#out http://t.co/HBofXwvQPe,0
431,"Mirror mirror on the wall, when will I find happiness?",0
1485,"@WadeVanHooser i am okay with a trade, but they better get a darn good package and it better not be in the division",0
902,@JackShiite @BigDaveTsv @MjrElvisNewton You're arguments are obviously very impacted by the fact this family were TSI in appearance.,0
1673,Lol. Imagine being gay and working in a fudge packing factory. #irony,1
895,I love how today is going #sarcasm,1
663,http://t.co/a4D9w4xpBs #AnalTryouts #Sensational Sensational blondie chick gets anally smashed in a threesome,0
3463,#Celtics RT @SeanGrandePBP: Jameer Nelson will start in his return to Orlando tonight. Marcus Smart will come off the bench.,0
1345,Catching up on the RHOA!!!!#love the drama,0
658,I need new boots for my birthday.. And by new boots I mean like 3 or 4 pairs 😄😄 #ineednewboots #boots,0
423,So Jeremy Irons and Alan Rickman are BOTH in Marrakech just one week before I'm going there #everythingisfine #not #sonot,1
3477,"I have an ""attitude"" because you think you're hot shit at a buffet restuarant. #lifegoals #not #sideworknazi",1
1383,So glad all that voting was put to good use! #not,1
661,Go go Power Rangers! #f2xmasparty #sarcasm http://t.co/A8xOlFt1ub,1
1904,Horses are just hornless unicorns :O ||#enlightened #mystical #wow #Not #on #drugs,0
666,I think #Stars are just the most gorgeous things in this world ✨,0
3132,Watch amazing race contestant talk juicy! https://t.co/mvDL7iOi8S,0
325,"@steveh603 so if they undo the affordable care act, and I should expect my insurance to decline 33%? #Not #Gonna #Happen",0
478,"Gun nut yells at cops conducting DUI checkpoint, later hit by drunk driver on way home #irony #karma http://t.co/3EAMnVETe1",1
755,Re: prison book ban - Of course Grayling is also trying to ban Judicial Reviews #irony,1
797,@sufisal @Muhammad123Ali Putting 123 between Muhammad and Ali? I find your own twitter ID quite blasphemic and offending #irony,1
1158,Uh-oh. Better head for the hills. #storm #clouds #seekshelter http://t.co/CXJ6XIcoyS,0
2556,"@treacle1690CCA @billyf73 good old JK landing people in trouble again, ffs William i thought you were more savvy than that #Not",1
403,My son gave me a cold......again!!! Yay! #sarcasm #NotExcitedAboutThisShitAtAll,1
891,#Palestinian #Authority -- #Abbas #trades #stalemate for #confrontation in #ICC #move. http://t.co/rDKOFf0s39 via @reuters,0
415,#HowToGetUnfollowed Post pictures or videos of you smoking. Especially blowing smoke at the camera. #SoCool #Not #GTFO,1
1923,"says women & blacks are a different ""species"" @Dolphin__Man @RBRNetwork1 @HarryThetech76 @TimOwensby @TheOldBreed1775",0
3052,Pulis turned down #NUFC cos he wants to spend a load of money on 30 year old journeymen. Parish wouldn't let him & neither would MA. #cpfc,0
877,Can't wait for my 7:30am #dental appointment tomorrow!|Oh time please speed through today! #not!,1
2664,@nyormnyorm @iamedem Nice but #not original,0
1081,"@Spencer_Downey @FFPMMarc ooh, that looks like so much fun! #sarcasm",1
34,http://t.co/PfJ92w4CwZ #TeenAnalCasting #Top Top 50 Christian Songs For 2012,0
2560,#sotrue #ihavenolife #misshim #lovehim #haveabetterone #Justin #no #not #justinbeiber by grandtheftauto_five_troller http://t.co/KShHps7knq,0
216,"@MaraAzzurra89 and that ""somebody"" thought you were Padoin sister LoL !!! #SarcasmFail",0
3454,35 amazing followers in the last week and there will be more tomorrow. Growing with http://t.co/x5q91sZ8zk,0
124,"May not have hung out with you as much as some people, but every time we did it was a blast! You... http://t.co/Ikgz8u9Fos",0
1829,"@reubenzj Unfortunately not, hey. Daddy didn't think his daughter'd be into gaming or FIFA. #not youraveragedaddysgirl",0
3511,So despite the fact that I was up till 4 studying and had to wake up at 7 I think this day is going to be great 😒 #sarcasm,1
652,my brother did this. now I hate my brother even more. |#jk #not #stilljk #fatbro http://t.co/ec8j6cy281,0
1695,"I love getting woken up by my body just to say ""I know you were comfortable sleeping.. But here's something you don't want anyway"" #Sarcasm",1
2744,@Ms_ForgetMeNot oh lordy! Eating out was the hardest or going to someone's place. Esp as I don't eat meat.*eye roll* what can we feed her?,0
10,"People who tell people with anxiety to ""just stop worrying about it"" are my favorite kind of people #not #educateyourself",1
3332,@goodgary99 okay went to court the case got adjourned till January.. My backs been playing up so in some pain 😩 wbu? X,0
1273,Follow> @StartOnlineHere now for great tweets about starting an online shop! http://t.co/XYabZWuO5w StartOnlineHere,0
344,@DollyGarland @garrettaddison: Thats quite an interesting number coz I managed to read only 17 but i will surely make it in #2015.,0
1851,I'm not really sure how I'm still alive and writing this paper right. Napping instead of sleeping on the weekends isn't cutting it #finals,0
