dataset,tweet,label,roberta_on_irony_mix,roberta_on_polarity,roberta_on_sarcasm,roberta_on_sarcasm_mix,bertweet_on_irony_mix,bertweet_on_polarity,bertweet_on_sarcasm,bertweet_on_sarcasm_mix,bert_on_irony_mix,bert_on_polarity,bert_on_sarcasm,bert_on_sarcasm_mix
polarity,But it 's time to face the truth ... I will never be with you,0,0.015859377,0.0021503014,0.10949921,0.15735635,0.034171782,0.039713327,0.15792087,0.29582322,0.040054325,0.041069165,0.4784124,0.24259351
polarity,A #Meme for your #Monday ! #MemeMonday #Obama #Obamacare #AcidReflux  #StandUpShot #JokeoftheDay #Comedy HTTPURL,0,0.12538348,0.11196914,0.10358604,0.023061994,0.72047555,0.9271633,0.95308423,0.11405704,0.04798135,0.031824164,0.16580799,0.41801685
polarity,@USER will tweet you when I 've got it back up and running .,0,0.0027844072,0.0015930489,0.25641817,0.06367818,0.034451902,0.04772993,0.06901234,0.07348323,0.037943862,0.031018186,0.17432971,0.21477151
polarity,I come up with some ridiculous scenarios in my head :thought_balloon:,0,0.053857226,0.003703417,0.13375875,0.041589357,0.052189056,0.161982,0.059300315,0.058051288,0.6021562,0.09397944,0.16597228,0.051750287
polarity,"@USER wow , that is some fluent finnish ",1,0.9973182,0.9965922,0.5047461,0.9893177,0.98191637,0.9361474,0.5134863,0.6990365,0.6070943,0.6769694,0.54162866,0.88033265
polarity,Final projects ugh | Keeping me from being productive . |  #butnotreally,1,0.94514865,0.98793924,0.2508603,0.9893246,0.98396075,0.96966344,0.38545796,0.43285194,0.9950675,0.9813043,0.18903421,0.16492422
polarity,@USER @USER @USER #whoISshe LOLOL ! !,0,0.0020392798,0.0022883618,0.8379044,0.0994773,0.05298836,0.12342178,0.96074504,0.9391504,0.14131086,0.8720624,0.5598515,0.9454606
polarity,#finalsweekgotmelike Ugh . Make it stop . #finals #finalsweek #EWU HTTPURL,0,0.0056561823,0.001681494,0.026043022,0.017955888,0.11097331,0.12932946,0.039888285,0.0420582,0.8259944,0.05682803,0.1010677,0.10425816
polarity,History check anyone know what this is ? HTTPURL,0,0.004876903,0.0015773508,0.03432197,0.023726847,0.022963159,0.02005245,0.09691787,0.08081524,0.020779705,0.024605207,0.09480184,0.07737916
polarity,I can see it in your eyes .. #Kingofpop #mjackson #michaeljackson #invicible #breakofdawn #king #is  #dead :purple_heart: ... HTTPURL,0,0.0037125687,0.0026340168,0.024075788,0.015479888,0.014701223,0.019158296,0.049370233,0.05100909,0.017187499,0.020101307,0.12485968,0.20532557
polarity,@USER I 'll check it out . :-),0,0.0022912421,0.006554058,0.08726329,0.5685032,0.038504392,0.04402961,0.057975315,0.07511169,0.023756694,0.03374627,0.21522579,0.5463402
polarity,@USER No clue what you were talking about ? Well that 's a first ! ,1,0.99664956,0.9961205,0.7679251,0.9896125,0.1786435,0.19730891,0.9615695,0.9666254,0.99261016,0.8612559,0.8970289,0.93021655
polarity,Wickedly ignorant bout Black Americans see racism in everything '  a figment of their imagination #Cannot be trumped by J'can hypocrisy #NNN,0,0.111375585,0.04605643,0.6063213,0.36343697,0.033184376,0.022212904,0.8835453,0.93350536,0.98354036,0.7452997,0.9435059,0.836169
polarity,"None of the big , disruptive innovations in our lives have come out of brainstorming . - Bruce Nussbaum HTTPURL",0,0.010608648,0.0015976995,0.10789198,0.037602898,0.0408481,0.044177342,0.04923057,0.06247087,0.30640307,0.094687015,0.12655227,0.049137097
polarity,@USER Fact we have a liberal school system . Yes I 'm conservative.No that does not make me racist . ( before you accuse me of that ),0,0.0055246316,0.0022072417,0.9107428,0.6669912,0.108599365,0.056078482,0.82739437,0.7646663,0.8069318,0.24627677,0.92257947,0.6747652
polarity,Someone needs to stop me before I kill someone :enraged_face: love waking up in the worst fcking mood ,1,0.9971059,0.99702543,0.9578261,0.98869586,0.9854233,0.9734255,0.971428,0.9656911,0.9955564,0.93663216,0.9276544,0.36781597
polarity,Love working hard trying to fix other people 's fuck ups ,1,0.99812466,0.99695563,0.9749752,0.98988277,0.9912074,0.99058455,0.9770438,0.97350794,0.9932619,0.96436745,0.90941167,0.9578256
polarity,Just ordered 10 new pairs of underwear from Victoria Secret :smiling_face_with_heart-eyes: #yay,0,0.16726139,0.0059252637,0.21823974,0.03989695,0.4208201,0.8029642,0.05726822,0.071537465,0.9602466,0.9519663,0.1525676,0.053676084
polarity,"@USER @USER so basically the only storyline for Caroline Forbes in this season is called "" Stefan "" , great ! ",1,0.9957137,0.99385625,0.4530904,0.9866034,0.98929495,0.99066037,0.9743012,0.9699994,0.99233866,0.95397365,0.7438011,0.19207741
polarity,Saturday selfies miss you guys @USER @USER jessica 101xxx mark 8 :face_blowing_a_kiss: :face_blowing_a_kiss: :face_blowing_a_kiss: kiss each and one ... HTTPURL,0,0.0045676073,0.001991954,0.042370707,0.026323428,0.02646446,0.023178143,0.048825495,0.103267394,0.26564628,0.427359,0.11697581,0.038021553
polarity,Perfect way to start off my morning ,1,0.99827266,0.99691004,0.76261485,0.9889649,0.99088144,0.989931,0.96395206,0.96910626,0.9945957,0.95843595,0.71729267,0.48807415
polarity,"@USER @USER YES ! I do this all the time . It 's such an easy thing to do , I do n't why this is n't common knowledge .",0,0.0032119974,0.0014893344,0.4261733,0.38411412,0.7582333,0.6839996,0.04002652,0.05849015,0.08240791,0.78261375,0.37774113,0.38208613
polarity,Off to bed can't wait to feel this hangover . | ,1,0.9949917,0.9950936,0.3993848,0.9912322,0.9910471,0.9909149,0.9672152,0.964265,0.98587286,0.92838013,0.64501315,0.49898115
polarity,save your work folks . i 'm offically cntrl-alt-deleting this week .,0,0.18719667,0.0022601215,0.51987785,0.20486458,0.21937752,0.14258398,0.072531804,0.1281007,0.9215924,0.9505987,0.6735795,0.31905305
polarity,@USER @USER the only scary Bollywood film I 've watched is Bhootnaath ,1,0.99587315,0.99424076,0.09489412,0.98630464,0.037281077,0.044113077,0.06720476,0.08265235,0.03632119,0.047095995,0.28887966,0.40031683
polarity,Long Gold Layered Pipe Necklace Set $ 20 | Leave email for invoice HTTPURL,0,0.0047500934,0.0018717964,0.028953414,0.012765881,0.022665836,0.02835501,0.06932498,0.06043848,0.05331089,0.01911699,0.10265486,0.040329695
polarity,Throwing up is exactly what I want to be doing at 7:30 am ... :face_with_medical_mask: :face_with_medical_mask: :face_with_medical_mask: ,1,0.9965953,0.9955746,0.878391,0.9888237,0.99086624,0.99009085,0.96395046,0.93187374,0.98006195,0.94557583,0.80773395,0.6050812
polarity, just our problem - The Express Tribune HTTPURL,0,0.0075688665,0.0013382738,0.03446199,0.026092922,0.05696765,0.101475224,0.20498994,0.7223483,0.88007987,0.9697295,0.10970631,0.16592927
polarity,"Dear Manila , I 'm with your traffic twin - Bangkok ! yahooo  @USER Sirat Express way HTTPURL",1,0.98905075,0.9880172,0.0389861,0.9826444,0.8554813,0.8633443,0.13118687,0.38333067,0.15441425,0.06703219,0.10873895,0.4617337
polarity,The American justice system :thumbs_up: :raising_hands: :clapping_hands: ,1,0.9971642,0.9962368,0.7411883,0.9894573,0.9531676,0.9826598,0.78404397,0.7869662,0.65374094,0.25498453,0.70860165,0.29551557
polarity,Good morning hank its saturday im starving,0,0.49096742,0.0057458067,0.17029373,0.17621776,0.9871476,0.1211345,0.11440844,0.31905162,0.9895816,0.9693155,0.1484861,0.07408698
polarity,Nice to see Dwight yorke being his normal impartial self as usual #villalovein  #AstLei #lcfc,1,0.9963677,0.9915501,0.9305423,0.98109597,0.9770518,0.9813271,0.9594674,0.9557035,0.9556718,0.9733751,0.93587875,0.9590428
polarity,"@USER yup gotta keep up with my "" frantic party lifestyle "" . ",1,0.99499774,0.9957135,0.96461076,0.9909244,0.9908852,0.99012285,0.9767686,0.9730917,0.98685163,0.97933954,0.74832845,0.8275158
polarity,"Pepe 's hair RT @USER : Palacio 's hair ... "" @USER : Ronaldo hair .. "" @USER : Messy hair :heart_suit: """,0,0.14048088,0.009209574,0.15794908,0.09639255,0.025141556,0.025503848,0.06290752,0.15637586,0.01813206,0.021284897,0.38110083,0.09420771
polarity,@USER @USER Until he becomes the most loved athlete in his new city .,0,0.0027096157,0.0017644084,0.8600366,0.7258324,0.9784363,0.9882613,0.97341067,0.9698008,0.867947,0.6908226,0.52116984,0.7953101
polarity,Love hanging out with my dad,0,0.6209054,0.006484336,0.89850324,0.91052264,0.98543566,0.9903695,0.9497087,0.1795236,0.9947765,0.9648824,0.86666584,0.69185525
polarity,@USER @USER Ya I remember when winning one regular season game was like a super bowl ,1,0.9937982,0.99472433,0.3646355,0.9869571,0.98937094,0.98856145,0.9766916,0.9684424,0.6426175,0.81470865,0.59025604,0.2885979
polarity,HTTPURL Having sooo much fun in math  :face_with_tears_of_joy: #math #class #drawing #music #eye #snowflake #flo ... HTTPURL,1,0.9289486,0.98463154,0.041181467,0.42066288,0.9574159,0.9762164,0.2742533,0.24506886,0.98626584,0.9183198,0.30219126,0.0479956
polarity,Solid leg day :flexed_biceps: felt great and hit my max for 2 . Ca n't wait to squat 315 !,0,0.57648903,0.006064586,0.19331056,0.8966956,0.98908603,0.9875613,0.062413547,0.06770719,0.99290186,0.98080164,0.6451285,0.16077873
polarity,Interesting stats . PO 's are good ! The bad apples ruin it for all . | HTTPURL #tcot #Ferguson #EricGarner,0,0.004936983,0.004925361,0.7598462,0.74850154,0.9898369,0.98979294,0.93417317,0.8436449,0.9574712,0.0773673,0.14822637,0.15479559
polarity,"@USER People who commit crimes , resist cops , or attack cops are endangering their own lives . No respect for law or other people .",0,0.004904987,0.0015462354,0.6252534,0.20588788,0.035107836,0.15086843,0.10388438,0.1546274,0.07653609,0.039605416,0.74332994,0.24237353
polarity,"Gotta love when you shake someone 's hand and they shiver ... It 's official , I have death hands and it is now winter ! #coldhandswarmheart ",1,0.99776506,0.99615365,0.648132,0.9886956,0.99201316,0.99075127,0.97525716,0.97507715,0.9908957,0.096356615,0.8203269,0.58343077
polarity,"@USER Personal protection , 2nd amendment . Nothing to see here .  #SMFH",1,0.9892392,0.98858225,0.20853268,0.9900642,0.78006387,0.7957925,0.9652461,0.96276635,0.05376429,0.3752803,0.8203121,0.3889179
polarity,cias #eu #europ Conselho Europeu 18-19 Dezembro 2014 - Click here for more up-to-date information on the Euro ... HTTPURL,0,0.0045617465,0.0015039939,0.036479536,0.018945927,0.017546698,0.020485196,0.06583479,0.07209967,0.014851497,0.017321128,0.21706532,0.12969312
polarity,"If your local theater has a physical marquee with letters that can be rearranged , it 's your duty to change them all to "" The Interview . """,0,0.19696721,0.0024625398,0.07008788,0.099725544,0.024057752,0.03417492,0.06721098,0.104507506,0.050779324,0.04852299,0.428663,0.08083749
polarity,#SocialMedia Where it 's perfectly normal to talk to people in pictures ! ,1,0.9948508,0.99635917,0.9363203,0.98682284,0.98256034,0.98642933,0.9761138,0.96820235,0.9765054,0.961305,0.7480591,0.9405472
polarity,work Wednesday-Sunday .. #yay  #moneytho :weary_face: :loudly_crying_face: :money_bag: :unamused_face:,1,0.99407464,0.99210644,0.7510822,0.70143217,0.9902024,0.9907545,0.6830046,0.14664178,0.9945098,0.9797447,0.15403397,0.15806572
polarity,Coming to the conclusion that Apple IS Skynet #terminator #apocalypseiscoming #warofthemachines,0,0.029637868,0.0019583006,0.17165327,0.079280265,0.32466927,0.30655122,0.51257354,0.83058894,0.7275293,0.35967517,0.19797987,0.11648573
polarity,Image via We Heart It HTTPURL #boy #funny #girl # K #mad  #ok HTTPURL,0,0.023713747,0.0018352092,0.02753343,0.022382641,0.01677682,0.019984512,0.122278295,0.06999508,0.35981292,0.44427088,0.09085779,0.032525755
polarity,It 's a Christmas miracle ! | |  HTTPURL,1,0.9856888,0.9626996,0.036611762,0.98877615,0.5628739,0.06712276,0.06568474,0.08449065,0.9328874,0.95796144,0.12604298,0.16908792
polarity,@USER the resemblance is uncanny !  #firefly @USER HTTPURL,1,0.9882024,0.98387724,0.021084359,0.9883095,0.07815676,0.03765887,0.051217426,0.07807915,0.039912365,0.052451573,0.13300562,0.030516883
polarity,@USER where 's me boots  happy,0,0.0071503273,0.0031934679,0.8999944,0.98911977,0.973032,0.24841547,0.5715577,0.8781109,0.01956831,0.046426818,0.18122594,0.6526744
polarity,I am extremely excited to know what Reza Aslan and CJ Werleman think about what happened in Pakistan #PeshawarAttack ,1,0.99647385,0.99677473,0.38091093,0.98939884,0.97694576,0.9894342,0.4237541,0.5378115,0.18494143,0.29165682,0.60353017,0.14222658
polarity,I 'm officially on Twitter ! ## sure what to do after all these pound signs ? ! ? !,0,0.062719434,0.005057922,0.75699145,0.46526515,0.035384763,0.056471534,0.7136935,0.49689656,0.64276475,0.057774223,0.58218896,0.1562543
polarity,@USER how do you like that loss son ?,0,0.004332242,0.0018638895,0.653406,0.49090445,0.58530456,0.7717528,0.9605477,0.9682828,0.13494503,0.03768643,0.8763156,0.7963566
polarity,I just love 160 question tests in the morning . ,1,0.9978902,0.9964508,0.93574804,0.992353,0.9910188,0.99055874,0.9738274,0.96710324,0.99562377,0.9648375,0.9608738,0.95996356
polarity,Well on a positive note if I can stay awake for another hour I can go get my blood work done ! #positivenote fun stuff ,1,0.99791425,0.9971842,0.92604077,0.98729765,0.99230725,0.9911855,0.96019375,0.95506823,0.9959728,0.9776798,0.7091983,0.052069224
polarity,Absolutely great having no lesson from half 10 until half 3 today  #zzzz,1,0.9974809,0.9969013,0.7960233,0.98771906,0.99152267,0.9903942,0.970731,0.9594689,0.9949927,0.9663314,0.9549884,0.5320523
polarity,"Thanks mom for all those lovely words , you just love to let me know how proud you are of me |  #wordshurt",1,0.99373746,0.9938824,0.5262131,0.9877095,0.99166554,0.99083614,0.97672516,0.97373235,0.98860836,0.9725707,0.4129616,0.13957784
polarity,#Palestinian #Authority - - #Abbas #trades #stalemate for #confrontation in #ICC #move . HTTPURL via @USER,0,0.0019851981,0.0014831878,0.058688182,0.016526455,0.015430542,0.0154449865,0.08478895,0.0656215,0.0075663556,0.014864109,0.16776562,0.043366075
polarity,"@USER : Never ending , pointless , no cunt wins , tit for tat . Zero accountability and hunners of finger pointing . ",0,0.98632485,0.99368405,0.7154733,0.9887089,0.1968128,0.68333286,0.51742566,0.754686,0.59550166,0.15205266,0.7734906,0.583028
polarity,why is there a hotdog on | HTTPURL ? ? ?,0,0.012475188,0.0015296654,0.02655948,0.04382757,0.03244247,0.01856083,0.158878,0.3769011,0.019571103,0.02633527,0.16970135,0.07775005
polarity,"Song of the Day : "" The Lights and Buzz "" - Jack 's Mannequin .",0,0.23051378,0.0041265776,0.07719047,0.05645695,0.021495163,0.03457017,0.04968523,0.06521265,0.10663742,0.040294472,0.27687192,0.46761912
polarity,@USER it 's a ,0,0.45960853,0.5377715,0.47310534,0.98969716,0.08625785,0.051878877,0.070344575,0.17252494,0.03241088,0.048490226,0.18266603,0.45038792
polarity,Come on #OrionLaunch - it 's 1am in Australia . Us down-under #geeks need * some * sleep,0,0.03618135,0.0023218608,0.13637549,0.04148738,0.034888614,0.0502981,0.047432765,0.064836465,0.36080164,0.051025894,0.32947987,0.27698672
polarity,The spicy cali roll is just cali roll with a dab of sauce on it W T F,0,0.3078089,0.005629046,0.14666662,0.12054817,0.062424015,0.08977282,0.058180258,0.0689287,0.036270805,0.050859064,0.20817311,0.08403892
polarity,@USER @USER @USER no duh . ? Is will owners fire Goodell for it ? My guess he gets a raise  #GoodellMustGo,1,0.98112535,0.9764435,0.9374008,0.98923826,0.9876738,0.2893062,0.9748522,0.95769,0.9560829,0.9337564,0.9469416,0.95919925
polarity,No . Its actually not Friday . Today we proudly present ☆ Sunday ~ ! ☆ So ... GO ENJOY YOUR SUNDAY .,0,0.5135988,0.014513773,0.21824598,0.05850696,0.7684224,0.07912107,0.09511472,0.09147381,0.87988526,0.54812056,0.27139005,0.07245404
polarity,@USER try Naheed akhtar & nayyara noor too . gOLD stash .,0,0.005581971,0.00216999,0.72168374,0.40815905,0.04171822,0.03376713,0.07931887,0.62210006,0.031245412,0.03332149,0.61199665,0.8855691
polarity,@USER A lot of ingredients . More specifically ... Like a lot a lot,0,0.002645466,0.0015627943,0.07810052,0.05946982,0.0382529,0.051999133,0.045187045,0.04512202,0.06858799,0.05410331,0.18321775,0.053835656
polarity,I should get out of bed now lol,0,0.031882714,0.0074731954,0.7231009,0.9163284,0.14176135,0.0681815,0.89480096,0.5305682,0.2728499,0.07750473,0.64681166,0.21900442
polarity,just another day as a lovely comcast subscriber .  #neverworks @USER @USER @USER HTTPURL,1,0.95950997,0.96920246,0.2526175,0.9888409,0.9869322,0.9890065,0.9741518,0.96997124,0.066800095,0.31015724,0.20977478,0.6719227
polarity,Looking forward to mine and the boyfriends 2nd Christmas together ! ! :face_blowing_a_kiss: :raising_hands: :two_hearts:,0,0.30056074,0.016030578,0.65318495,0.8800311,0.033828676,0.098573245,0.1997776,0.10632555,0.9217355,0.9189213,0.8825962,0.60091347
polarity,"On page 35 of 357 of Hogfather , by Terry Pratchett HTTPURL",0,0.008984342,0.001680796,0.030231107,0.021955114,0.022620978,0.051354803,0.07600748,0.11900161,0.03630729,0.033742353,0.17738888,0.189974
polarity,Ohhh the joy of getting pulled over :green_heart:  HTTPURL,1,0.9960466,0.9960867,0.28668597,0.98988986,0.9921131,0.9912683,0.97539955,0.9730319,0.9942445,0.9786093,0.33261168,0.03473268
polarity,I just love working on Christmas and spending it alone 6 hours away from my family ! ,1,0.99785763,0.99679023,0.94767964,0.9892536,0.99201816,0.99108034,0.9764692,0.9748428,0.99468625,0.9717448,0.95314056,0.951254
polarity,That was one long walk :OK_hand: :OK_hand: :OK_hand: #GoMe HTTPURL,0,0.0059417677,0.001901939,0.027186492,0.017375192,0.9740167,0.98913246,0.44962907,0.38908938,0.0653355,0.062576994,0.11580092,0.037620343
polarity,"@USER So we can see Reigns do a lame superman punch & a spear ? Gee , can't wait ! #RAW ",1,0.99424934,0.99264526,0.91712314,0.98873013,0.99203074,0.99060905,0.9769497,0.973457,0.9879441,0.9784078,0.9355005,0.6071538
